"","context","type","date_published","url","author_name","claim_reviewed","review_rating"
"1184","http://schema.org","ClaimReview","2018-08-23","https://www.factcheck.org/2018/08/old-mud-in-new-mexico/","FactCheck.org","Rep. Steve Pearce was “twice named one of the most corrupt members of Congress by an independent watchdog group.”","Not the Whole Story"
"1185","http://schema.org","ClaimReview","2016-07-21","https://www.politifact.com/texas/statements/2015/mar/13/ted-cruz/ted-cruz-says-iran-annually-has-death-america-holi/","PolitiFact","""Here, we have Thanksgiving, we have Christmas, we have the 4th of July. Every year in Iran, they celebrate Death to America day.""","Mostly False"
"1186","http://schema.org","ClaimReview","2018-07-23","https://www.washingtonpost.com/news/fact-checker/wp/2018/07/23/kirstjen-nielsens-claim-that-u-s-election-systems-werent-targeted-to-favor-trump/","Washington Post","“I haven’t seen any evidence that the attempts to interfere in our election infrastructure was to favor a particular political party. I think what we’ve seen on the foreign influence side is they were attempting to intervene and cause chaos on both sides.”","Three Pinocchios"
"1187","http://schema.org","ClaimReview","2019-02-06","https://www.factcheck.org/2019/02/factchecking-the-state-of-the-union-2/","FactCheck.org","""El Paso, Texas, used to have extremely high rates of violent crime,"" but ""immediately"" after a wall was built it became ""one of the safest cities in our country.""","False"
"1188","http://schema.org","ClaimReview","2017-06-14","https://www.politifact.com/florida/statements/2017/jun/14/andrew-gillum/democratic-candidate-governor-andrew-gillum-overco/","PolitiFact","Says his campaign has received donations from ""more than 7,000 contributors.""","Mostly False"
"1189","http://schema.org","ClaimReview","2017-08-03","https://www.politifact.com/california/statements/2017/aug/03/antonio-villaraigosa/mostly-true-undocumented-immigrants-less-likely-co/","PolitiFact","""Undocumented immigrants commit less crimes than the native born.""","Mostly True"
"1190","http://schema.org","ClaimReview","2016-07-21","https://www.politifact.com/truth-o-meter/article/2016/jul/21/did-ted-cruz-pledge-back-republican-nominee/","PolitiFact","Says Ted Cruz ""didn't honor the pledge"" to support Trump.","Cruz didn't endorse him"
"1191","http://schema.org","ClaimReview","2017-12-27","https://www.politifact.com/punditfact/statements/2017/dec/27/defense-usa/no-roy-moore-wont-win-alabama-race-military-ballot/","PolitiFact","“Roy Moore takes the military vote, pulls ahead by 5,000 votes”","Pants on Fire"
"1192","http://schema.org","ClaimReview","2017-04-21","https://www.washingtonpost.com/news/fact-checker/wp/2015/03/03/the-zombie-statistic-about-womens-share-of-income-and-property/","Washington Post","“Women provide 66% of the work, produce 50% of the food, but earn only 10% of the income and own 1% of the property. We can change this.”","Four Pinocchios"
"1193","http://schema.org","ClaimReview","2019-04-19","https://www.politifact.com/california/statements/2019/apr/19/kamala-harris/unexpected-400-expense-would-be-damaging-many-kama/","PolitiFact","""It's clear in our country right now, almost half of American families are a $400 unexpected expense away from complete upheaval.""","Half True"
"1194","http://schema.org","ClaimReview","2017-01-12","https://www.politifact.com/truth-o-meter/statements/2017/jan/11/donald-trump/trump-wrong-reporters-are-only-ones-who-care-about/","PolitiFact","Americans don't ""care at all"" about Donald Trump's tax returns.","False"
"1195","http://schema.org","ClaimReview","2019-05-24","https://www.politifact.com/facebook-fact-checks/statements/2019/may/23/viral-image/photo-barack-obama-bowing-ayatollah-khamenei-fake/","PolitiFact","A photograph shows Barack Obama bowing to Ayatollah Khamenei.","Pants on Fire"
"1196","http://schema.org","ClaimReview","2016-05-27","https://www.politifact.com/texas/statements/2016/may/27/wendy-davis/wendy-davis-wrongly-says-texas-among-states-no-equ/","PolitiFact","""Texas is one of only a handful of states that does not have an equal pay law.""","False"
"1197","http://schema.org","ClaimReview","2016-05-22","https://www.politifact.com/truth-o-meter/statements/2016/may/22/hillary-clinton/hillary-clintons-approval-rating-secretary-state-w/","PolitiFact","""When I was secretary of state, I had a very high approval rating.""","True"
"1198","http://schema.org","ClaimReview","2017-05-01","https://www.politifact.com/punditfact/statements/2017/may/01/blog-posting/reports-about-ted-nugent-dying-or-not-hunting-trip/","PolitiFact","""Ted Nugent killed in hunting accident.""","Pants on Fire"
"1199","http://schema.org","ClaimReview","2017-11-06","https://www.washingtonpost.com/news/fact-checker/wp/2017/11/06/president-trumps-statement-that-the-speed-of-u-s-terror-cases-is-a-laughingstock/","Washington Post","""We need quick justice and we need strong justice — much quicker and much stronger than we have right now. Because what we have right now is a joke and it’s a laughingstock.""","Needs Context"
"1200","http://schema.org","ClaimReview","2016-08-02","https://www.factcheck.org/2016/08/trump-misfires-on-debate-claim/","FactCheck.org","Claims “Hillary & the Dems are trying to rig the debates so 2 are up against major NFL games.”","False"
"1201","http://schema.org","ClaimReview","2017-07-07","http://www.factcheck.org/2017/07/trump-misleads-russia-hacking/","FactCheck.org","Claimed the computer hacking of U.S. political organizations during the 2016 presidential election “could have been other people and other countries.”","No Evidence"
"1202","http://schema.org","ClaimReview","2019-03-29","https://www.politifact.com/florida/article/2019/mar/29/are-new-yorkers-really-fleeing-florida-over-taxes/","PolitiFact","""Want to know why hundreds of thousands of people have left New York and moved to Florida? I’ll be joining @SquawkCNBC at 7:45AM to talk about it. (Hint: lower taxes).""","Family, weather top reasons"
"1203","http://schema.org","ClaimReview","2017-01-26","https://www.washingtonpost.com/news/fact-checker/wp/2017/01/26/does-trumps-mexico-city-policy-ban-funds-to-groups-that-even-mention-abortion/","Washington Post","FACT: #GlobalGagRule kills funding for ANY health center that even *mentions* abortion.","Verdict Pending"
"1204","http://schema.org","ClaimReview","2019-03-29","https://www.washingtonpost.com/politics/2019/03/28/heres-why-trump-says-puerto-rico-is-getting-billion-disaster-relief/?utm_term=.e879192b6fe1","Washington Post","""We have $91 billion going to Puerto Rico. We have $29 billion to Texas and $12 billion to Florida for the hurricanes.""","Lacks Context"
"1205","http://schema.org","ClaimReview","2016-07-15","https://www.politifact.com/truth-o-meter/statements/2011/nov/09/newt-gingrich/gingrich-says-more-americans-are-poverty-today-any/","PolitiFact","Under President Barack Obama, ""more Americans are in poverty ... than at any time since the Census Bureau began keeping records on it over 50 years ago.""","Half True"
"1206","http://schema.org","ClaimReview","2018-01-18","https://www.politifact.com/truth-o-meter/statements/2018/jan/18/cory-booker/fact-checking-cory-bookers-statistic-attacks-white/","PolitiFact","“In American history since 9/11, we've had 85 major attacks in our country, 73 percent of them have been by white nationalist hate groups.”","Half True"
"1207","http://schema.org","ClaimReview","2017-10-19","https://www.factcheck.org/2017/10/cruz-social-security-ponzi-scheme/","FactCheck.org","Denied he ever called Social Security a “Ponzi scheme.”","Misleading"
"1208","http://schema.org","ClaimReview","2016-07-07","https://www.politifact.com/global-news/statements/2016/jul/07/morten-jerven/tracking-global-poverty-have-real-numbers/","PolitiFact","For 21 countries in Sub-Saharan Africa, ""we simply do not have data to say anything about trends in poverty.""","Mostly True"
"1209","http://schema.org","ClaimReview","2017-05-03","https://www.politifact.com/punditfact/statements/2017/may/03/jimmy-kimmel/jimmy-kimmel-largely-right-about-cuts-additions-ni/","PolitiFact","""President Trump last month proposed a $6 billion cut in funding to the National Institutes of Health. And thank God our congressmen made a deal last night to not go along with that. They actually increased funding by $2 billion.""","Mostly True"
"1210","http://schema.org","ClaimReview","2019-05-30","https://www.politifact.com/truth-o-meter/statements/2019/may/30/john-hickenlooper/fact-checking-presidential-hopeful-john-hickenloop/","PolitiFact","""We beat the NRA with tough, tough gun laws"" in Colorado.","True"
"1211","http://schema.org","ClaimReview","2018-12-03","https://www.politifact.com/facebook-fact-checks/statements/2018/dec/03/blog-posting/no-red-trees-dont-symbolize-blood-jesus-and-resurr/","PolitiFact","""Red trees are significant to the early Christian church. In eastern Europe, the church would dye the trees red to symbolize the blood of Jesus & the resurrection.""","False"
"1212","http://schema.org","ClaimReview","2017-10-25","https://www.politifact.com/truth-o-meter/article/2017/oct/24/what-you-need-know-about-hillary-clinton-and-urani/","PolitiFact","""Uranium deal to Russia, with Clinton help and Obama Administration knowledge, is the biggest story that Fake Media doesn't want to follow!""","Clinton role still unclear"
"1213","http://schema.org","ClaimReview","2018-02-06","https://www.factcheck.org/2018/02/trump-overstates-role-apples-spending-plans/","FactCheck.org","""Because of our tax cuts, Apple is investing $350 billion in the United States.""","Exaggerates"
"1214","http://schema.org","ClaimReview","2017-01-06","https://www.politifact.com/new-york/statements/2017/jan/06/nicholas-langworthy/trump-performed-best-erie-county-reagan/","PolitiFact","""Donald Trump performed better than any presidential nominee since Gerald Ford.""","False"
"1215","http://schema.org","ClaimReview","2018-01-25","https://www.politifact.com/truth-o-meter/statements/2018/jan/25/kamala-harris/california-no-1-solar-power-and-solar-jobs/","PolitiFact","""No state generates as much solar power as California, or has as many people whose jobs depend on it.""","Mostly True"
"1216","http://schema.org","ClaimReview","2016-05-11","https://www.politifact.com/wisconsin/statements/2016/may/11/freedom-partners-action-fund/attack-ad-says-ex-us-sen-russ-feingold-got-2009-me/","PolitiFact","""Russ Feingold got a memo in 2009 that outlined veteran harm"" at a Wisconsin VA facility ""and nothing was done.""","False"
"1217","http://schema.org","ClaimReview","2016-10-05","https://www.politifact.com/truth-o-meter/statements/2016/oct/05/mike-pence/mike-pence-says-hillary-clinton-want-turn-obamacar/","PolitiFact","Says Hillary Clinton and Tim Kaine ""want to expand (Obamacare) into a single-payer program.""","Mostly False"
"1218","http://schema.org","ClaimReview","2017-07-20","https://www.politifact.com/punditfact/statements/2017/jul/20/blog-posting/its-fake-news-american-killed-north-koreas-leader-/","PolitiFact","""Kim Jong Un dead: North Koreans calling Trump an assassin""","Pants on Fire"
"1219","http://schema.org","ClaimReview","2019-05-03","https://www.politifact.com/north-carolina/statements/2019/may/03/mark-jewell/nc-education-leader-tweets-doctored-rally-photo/","PolitiFact","Photo shows a sea of red-clad education advocates covering most of the Halifax Mall.","False"
"1220","http://schema.org","ClaimReview","2017-09-29","https://www.factcheck.org/2017/09/obamas-record-toxic-cleanups/","FactCheck.org","President Obama left “us with more Superfund sites than when he came in.”","Misleading"
